Marca temporal;PROGRAMA;A;B;C;D;E;F_;G;H;I;J;K;L;M;N;O;P;Q;R;S;T_;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;AO;AP;AQ;AR;AS;AT;AU;AV;AW;AX;AY;AZ;BA;BB
10/6/2020 21:21:19;Matemática;7;6;9;8;7;7;9;9;9;9;9;9;9;9;9;9;8;8;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;9;8;9;9;9;9;8;8;8;9;8;8;8;8;8;8;8;8;8;8
10/6/2020 21:22:57;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:27:56;Agroindustria;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:31:39;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:35:11;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;9;9;5;9;5;9;9;5;5;9;9;7;9;9;9;9;5;9;9;9;9;9;9
10/6/2020 21:35:42;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;8;9;5;7;9;9;9;9;9;9;9;9;9;7;7;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:36:26;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;4;9;9;9;9;9;9;9;9;4;9;9;9;9;9;9;9;9;9;7;9;9;1;9;9;9;9;9;1;9;9;9;9;9
10/6/2020 21:36:48;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:38:51;Ingeniería Civil, Mención Construcción de Vivienda Social;7;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;7;7;8;9;8;8;8;9;9;8;9;8;8;8;8;8;8;8;9;8;8;8;8;9;8
10/6/2020 21:39:44;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;9
10/6/2020 21:39:57;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;6;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;7;7;6;8;9;9;8;7;7;8;9;9;9;9;9;7;8;7;7;8;8;7;7;8;8;9;8
10/6/2020 21:41:41;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:42:38;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;5;8;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:45:29;Optometría, Mención Contactología y Terapia Visual;7;8;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;7;7;7;8;8;8;8;8;8;7;8;8;7;8;8;7;8;8;7;8;8;8;8;8;7
10/6/2020 21:46:37;Ingeniería Civil, Mención Construcción de Vivienda Social;7;7;8;7;9;8;8;9;8;8;7;7;9;8;8;8;8;8;8;8;9;8;8;9;8;8;8;8;8;7;7;8;8;7;8;8;8;8;5;5;6;6;6;7;7;6;7;4;8;8;8;8;8;7
10/6/2020 21:50:46;Ingeniería Civil, Mención Construcción de Vivienda Social;7;8;9;9;9;8;8;9;9;8;8;7;9;9;8;8;8;9;8;9;9;9;9;9;8;8;8;8;8;1;5;7;8;1;9;9;8;8;7;8;7;7;3;7;8;8;7;8;8;8;9;9;9;8
10/6/2020 21:51:15;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;8;8;8;9;7;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 21:53:10;Agronomía, Mención Mecanización Agrícola;8;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;8;8;9;7;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;8;9;9;9;9;9;9
10/6/2020 21:54:55;Estadística, Mención Estadística Aplicada;8;8;8;8;9;8;8;9;8;8;8;8;8;9;9;8;8;8;8;9;8;8;8;9;9;9;9;8;9;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/6/2020 21:55:34;Ingeniería Civil, Mención Construcción de Vivienda Social;8;8;8;9;9;9;8;9;9;9;8;7;9;9;9;9;9;9;8;8;7;8;5;9;8;9;9;9;8;4;9;8;8;5;8;9;7;7;8;9;9;9;8;8;9;7;8;9;8;9;9;9;9;9
10/6/2020 21:59:55;Ingeniería Agrícola;8;8;9;9;8;8;7;8;8;8;8;7;8;8;7;8;7;8;8;8;8;6;6;8;8;8;8;5;7;8;7;8;9;8;8;7;7;8;3;8;8;8;7;8;7;8;8;8;8;7;8;8;8;8
10/6/2020 22:09:15;Desarrollo Local;6;9;9;7;8;8;9;9;9;8;8;8;9;9;9;8;8;8;8;9;9;8;6;6;8;8;8;8;7;5;6;7;8;6;6;8;8;8;9;8;8;7;8;8;8;8;9;9;8;8;8;8;8;8
10/6/2020 22:22:44;Ingeniería Civil, Mención Construcción de Vivienda Social;8;8;9;9;9;9;8;9;8;8;8;9;9;9;9;9;9;9;8;8;9;9;5;9;8;8;5;8;9;1;5;9;9;9;9;8;8;9;9;9;9;9;5;8;8;8;5;9;8;8;8;8;9;9
10/6/2020 22:22:59;Optometría, Mención Contactología y Terapia Visual;8;6;8;9;9;8;7;9;6;7;8;7;8;7;8;7;7;8;8;8;8;6;6;7;9;9;8;7;6;7;7;9;9;7;5;5;5;7;5;8;8;9;7;9;8;7;7;5;8;8;7;7;9;8
10/6/2020 22:23:44;Ingeniería Civil, Mención Construcción de Vivienda Social;7;8;8;7;8;8;8;9;8;8;7;8;8;8;8;9;9;8;8;8;8;8;8;8;9;9;8;7;7;8;8;8;8;6;8;8;8;8;7;7;9;9;3;8;8;8;8;6;8;8;8;8;8;8
10/6/2020 22:23:55;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:26:29;Matemática;7;8;9;8;9;9;7;9;5;7;6;7;8;8;8;8;7;8;8;8;7;8;5;8;8;8;7;7;6;1;4;7;8;6;8;8;6;5;8;4;8;8;7;7;7;4;6;3;7;7;7;8;7;7
10/6/2020 22:26:36;Ingeniería Civil, Mención Construcción de Vivienda Social;9;6;9;9;7;8;7;9;5;8;8;7;7;8;7;8;8;8;8;8;9;8;7;1;9;9;1;9;5;5;9;9;9;1;5;9;1;8;6;9;9;9;5;8;8;7;8;6;9;9;8;8;9;8
10/6/2020 22:29:06;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;8;9;9;9;7;7;9;9;9;9;9;8;8;8;9;9;8;9;9;8;9;9;8;9;8;9;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:29:19;Agronomía, Mención Producción Agrícola Sostenible;7;9;9;7;8;9;6;9;9;7;7;7;9;6;8;7;8;9;6;8;8;7;9;9;7;6;7;4;4;9;6;9;9;1;9;5;7;9;9;9;9;5;6;8;7;7;8;5;7;6;7;8;9;7
10/6/2020 22:30:42;Administración de Empresas;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;9;8;8;8;8;9;9;9;9;9;9;8;9;9;9;9;9
10/6/2020 22:32:41;Ingeniería Civil, Mención Construcción de Vivienda Social;7;7;7;7;9;9;7;9;7;9;7;7;9;9;7;5;9;8;8;8;8;8;6;5;7;7;8;6;9;5;3;8;9;1;5;3;9;9;1;9;9;9;5;9;7;7;7;7;7;7;7;7;7;7
10/6/2020 22:33:05;Ingeniería Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:34:39;Optometría, Mención Contactología y Terapia Visual;5;8;6;9;9;9;8;9;8;8;8;7;9;9;9;9;9;9;8;8;8;7;7;7;9;9;8;4;9;7;7;8;9;5;8;7;8;8;8;8;7;9;7;9;8;9;9;5;8;8;9;9;9;8
10/6/2020 22:35:16;Matemática;5;8;5;8;8;8;7;7;8;7;7;7;8;8;8;7;7;8;8;8;5;8;7;8;8;8;5;6;8;8;4;8;8;8;8;8;6;8;8;5;8;5;6;8;8;8;8;6;8;7;8;7;7;8
10/6/2020 22:35:46;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:46:33;Ingeniería Civil, Mención Construcción de Vivienda Social;6;5;9;7;7;7;7;9;9;7;7;6;7;7;7;7;7;7;6;7;7;7;5;8;8;8;9;9;9;9;6;7;7;3;7;4;7;7;1;7;5;5;1;1;7;5;7;5;7;7;7;7;7;7
10/6/2020 22:47:47;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;8;9;9;7;8;8;9;7;7;9;9;9;9;9;8;9;9;8;8;7;8;9;9;9;9;9;7;9;8;9;6;8;9;8;9;9;7;9;9;8;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:52:29;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:55:24;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/6/2020 22:58:22;Ingeniería Civil, Mención Construcción de Vivienda Social;8;7;9;8;8;8;8;9;7;8;8;7;9;8;8;8;9;9;8;8;8;8;8;9;9;8;8;8;8;9;8;9;9;8;7;8;8;9;8;8;8;8;7;8;8;7;8;8;8;7;8;8;8;8
10/6/2020 23:22:58;Agronomía, Mención Agricultura Sostenible;7;8;9;8;8;8;8;9;7;8;7;6;9;8;8;8;8;8;7;7;6;9;8;8;7;7;9;6;7;5;5;7;7;1;5;8;8;8;5;6;5;7;6;8;8;8;8;5;6;7;8;8;7;7
10/6/2020 23:31:00;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 0:15:09;Ingeniería Civil, Mención Construcción de Vivienda Social;8;9;9;6;9;9;7;9;8;8;8;7;8;8;8;8;8;8;7;8;8;6;7;8;7;7;7;7;8;6;6;8;8;8;8;8;8;8;9;9;9;9;8;9;9;8;8;9;8;8;8;9;9;9
10/7/2020 0:27:27;Ingeniería Química, Mención Alimentos;8;7;9;9;9;9;9;9;9;8;8;8;8;8;8;9;8;9;8;9;9;5;7;9;8;8;5;7;8;7;8;9;9;7;8;8;7;7;8;9;8;8;7;8;8;8;8;9;8;8;8;8;8;8
10/7/2020 4:37:05;Hidráulica, Mención Diseños de Obras Hidráulicas;7;9;8;6;9;7;6;6;5;5;3;4;8;5;6;6;7;7;7;6;7;4;2;4;7;3;8;5;7;8;8;8;8;6;6;6;7;7;6;7;7;7;2;9;7;2;7;5;5;6;7;7;8;7
10/7/2020 5:35:54;Ingeniería Civil, Mención Construcción de Vivienda Social;8;7;9;9;9;9;8;9;9;9;7;8;9;9;9;9;9;7;7;7;9;9;9;9;6;9;8;9;9;6;5;9;9;6;9;9;9;9;9;9;8;9;5;8;9;9;9;9;9;9;9;9;9;8
10/7/2020 6:57:14;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;6;9;7;6;5;4;6;6;6;6;6;4;5;6;8;5;8;6;9;9;8;4;5;8;6;9;9;4;6;6;6;6;4;6;7;9;6;8;6;9;9;7;9;8;8;8;8;8
10/7/2020 6:57:21;Pedagogía, Mención Bachillerato Técnico;9;9;9;9;9;9;6;9;7;6;5;4;6;6;6;6;6;4;5;6;8;5;8;6;9;9;8;4;5;8;6;9;9;4;6;6;6;6;4;6;7;9;6;8;6;9;9;7;9;8;8;8;8;8
10/7/2020 6:59:16;Optometría, Mención Contactología y Terapia Visual;2;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;3;5;3;9;6;9;4;9;4;9;9;9;3;9;9;9;9;7;1;9;9;1;9;9;9;9;2;3;3;9;9;9;8
10/7/2020 8:32:42;Agronomía, Mención Mecanización Agrícola;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;7;7;5;9;9;9;9;9;9;9;9;9;6;9;9;9;9;7;9;7;7;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 8:53:23;Agronomía, Mención Producción Agrícola Sostenible;8;9;9;9;9;9;9;9;7;9;9;9;9;9;8;8;8;9;9;9;9;9;9;7;9;9;6;6;9;5;7;8;9;9;9;9;9;8;9;9;7;7;7;9;8;9;9;9;9;9;9;9;8;8
10/7/2020 9:03:33;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:03:39;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:05:38;Agroindustria;4;7;9;8;9;7;9;9;5;7;7;4;9;5;5;5;5;7;6;8;6;5;4;4;7;7;3;2;4;2;2;4;6;1;2;5;5;6;6;4;7;1;2;9;4;6;6;1;5;4;7;6;9;4
10/7/2020 9:06:15;Matemática;9;7;7;8;8;5;9;9;6;7;8;7;8;8;7;7;8;8;7;7;8;8;7;6;9;7;7;9;6;9;9;9;9;8;3;9;7;6;9;6;8;9;1;9;7;9;9;6;9;9;9;9;9;9
10/7/2020 9:20:30;Matemática;9;9;9;9;9;7;9;9;9;9;8;8;9;9;8;9;8;8;9;8;5;5;9;1;9;9;5;9;7;9;9;9;9;8;5;8;1;9;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:38:33;Matemática;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 9:48:41;Agronomía, Mención Mecanización Agrícola;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;5;5;6;2;1;2;1;1;5;1;2;1;1;1;1
10/7/2020 10:18:47;Medicina Veterinaria, Mención Salud y Reproducción en Especies Productivas;7;9;9;9;9;9;5;9;9;7;7;3;7;4;4;5;6;7;5;8;8;8;7;8;8;3;1;1;7;7;6;7;8;4;7;4;2;4;8;9;9;9;1;9;8;8;8;9;9;3;9;6;9;7
10/7/2020 10:35:30;Medicina Veterinaria, Mención Salud y Reproducción en Especies Productivas;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;8;8;9;9;8;8;9;9;9;9;8;9;8;9;9;9;9;9;9
10/7/2020 11:15:56;Medicina Veterinaria, Mención Salud y Reproducción en Especies Productivas;8;8;9;9;9;8;9;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;8;9;8;9;9;9;8;8;9;9;9;8;8;9;9;9;9;9;8;9;9;8;8
10/7/2020 11:24:51;Medicina Veterinaria, Mención Salud y Reproducción en Especies Productivas;8;8;9;8;9;9;8;9;8;9;8;8;9;8;9;8;8;8;8;9;8;8;9;9;9;8;9;9;8;9;8;9;9;9;9;8;9;9;8;9;8;8;8;9;9;8;8;8;9;8;9;9;9;8
10/7/2020 12:07:00;Hidráulica, Mención Diseños de Obras Hidráulicas;9;9;9;9;9;9;8;8;7;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;8;7;7;8;8;7;7;7;7;7;8;9;9;9;5;8;8;8;8;9;9;9;9;9;9;9
10/7/2020 13:35:21;Agronomía, Mención Agricultura Sostenible;7;7;8;8;8;7;6;7;8;7;6;7;8;8;7;8;7;8;7;7;8;7;7;8;7;7;7;7;7;7;7;7;8;8;7;8;8;7;7;7;7;7;7;7;7;7;8;7;7;8;7;7;7;8
10/7/2020 14:04:22;Química, Mención Química Ambiental;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9
10/7/2020 14:26:01;Química, Mención Química Ambiental;8;8;9;9;9;9;9;9;9;8;8;8;9;8;8;9;9;8;8;9;9;6;7;9;9;9;8;7;7;7;8;8;8;8;9;8;8;8;8;9;9;9;4;7;9;8;8;9;8;8;8;9;9;8
10/7/2020 14:29:51;Hidráulica, Mención Diseños de Obras Hidráulicas;9;9;9;9;9;9;9;9;6;8;8;8;9;9;9;8;9;9;9;9;9;9;8;9;8;8;8;8;8;8;6;8;9;4;4;8;7;7;3;9;9;3;1;9;6;8;8;8;8;8;8;8;9;9
10/7/2020 15:09:27;Hidráulica, Mención Gestión de Recursos Hídricos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 15:43:22;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;5;8;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 16:19:16;Ingeniería Química, Mención Procesos Químicos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 16:20:33;Química, Mención Química Ambiental;8;7;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;7;8;7;6;8;8;9;8;8;9;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9
10/7/2020 16:50:53;Ingeniería Agrícola;8;9;9;9;7;8;7;9;9;6;6;4;9;7;6;7;7;7;7;9;9;7;3;7;9;8;3;7;9;9;3;8;9;1;8;7;6;6;9;9;9;9;9;9;9;9;9;9;7;7;7;7;7;7
10/7/2020 17:15:16;Ingeniería Química, Mención Alimentos;5;5;7;7;7;7;8;9;8;8;7;8;7;8;7;7;7;7;7;7;8;5;6;9;8;7;2;7;5;1;5;7;9;1;7;5;5;5;1;4;8;8;4;7;6;5;5;7;8;2;7;7;7;7
10/7/2020 17:27:15;Medicina Veterinaria, Mención Salud y Reproducción en Especies Productivas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;8;8;9;9;8;8;8;8;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9
10/7/2020 18:30:36;Educación, Mención Enseñanza Básica;9;8;9;9;9;8;9;8;8;9;9;9;9;9;9;9;9;9;9;9;8;8;8;9;7;8;5;6;8;4;8;8;9;5;8;9;8;9;7;7;9;9;3;7;8;9;8;5;7;8;8;8;9;8
10/7/2020 18:41:35;Agronomía, Mención Mecanización Agrícola;8;9;9;8;9;8;7;9;8;8;8;7;9;9;9;9;9;9;9;8;8;8;9;9;9;9;8;8;6;9;9;9;9;9;8;9;9;9;7;9;9;9;9;9;7;8;9;9;9;9;9;9;9;9
10/7/2020 19:19:31;Ingeniería Química, Mención Alimentos;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 19:25:58;Medicina Veterinaria, Mención Salud y Reproducción en Especies Productivas;7;7;8;8;7;7;6;8;7;7;7;7;7;7;7;7;8;8;7;7;7;7;7;8;8;8;8;8;8;7;8;8;8;6;7;6;7;7;7;6;7;7;7;7;7;7;8;7;7;7;8;7;7;7
10/7/2020 19:26:06;Medicina Veterinaria, Mención Salud y Reproducción en Especies Productivas;7;7;8;8;7;7;6;8;7;7;7;7;7;7;7;7;8;8;7;7;7;7;7;8;8;8;8;8;8;7;8;8;8;6;7;6;7;7;7;6;7;7;7;7;7;7;8;7;7;7;8;7;7;7
10/7/2020 21:08:15;Optometría, Mención Contactología y Terapia Visual;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/7/2020 21:12:04;Educación, Mención Enseñanza Básica;9;9;8;9;9;9;9;9;7;8;9;8;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;6;8;6;7;9;9;8;8;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9
10/7/2020 21:46:52;Ingeniería Agrícola;8;9;9;8;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;5;9;7;7;1;8;9;8;8;5;8;8;8;8;8;8
10/8/2020 6:14:59;Administración de Empresas;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;5;8;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 7:21:03;Desarrollo Local;9;9;9;9;5;9;9;2;2;2;4;3;9;8;7;8;2;7;8;8;1;1;1;2;5;5;1;1;1;1;1;2;6;1;4;6;7;1;1;2;5;5;1;8;5;5;5;7;7;1;5;4;7;7
10/8/2020 7:21:09;Administración de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 7:31:34;Educación, Mención Enseñanza Básica;8;9;9;8;9;8;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;8;8;9;8;8;9;8;8;9;9;9;8;8;8;9;8;9;8;9;9;8;9;9;9;9;8;8
10/8/2020 7:31:55;Agronomía, Mención Producción Agrícola Sostenible;8;8;8;7;9;8;8;9;8;8;8;8;8;8;8;8;8;8;9;9;9;8;8;6;9;9;9;9;8;9;7;8;9;8;9;9;9;9;8;8;8;9;8;9;8;9;9;8;8;8;8;8;8;9
10/8/2020 7:33:46;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);1;1;1;1;1;1;1;1;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 7:43:34;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);8;8;9;9;8;8;9;9;8;8;8;9;9;9;9;9;9;9;8;8;8;9;8;7;7;8;8;8;8;8;5;7;8;7;8;8;8;8;7;8;8;8;7;8;8;8;8;8;9;8;8;9;8;8
10/8/2020 7:46:36;Agroindustria;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;9;8;9;9;9;9;9;8;8;9;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9
10/8/2020 7:53:07;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);8;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;4;9;9;9;9;9;9;9;9;9;9;9;8
10/8/2020 7:54:01;Educación, Mención Enseñanza Básica;9;9;9;9;9;9;9;9;4;7;8;8;9;8;8;8;9;9;9;9;8;8;9;9;9;9;9;6;8;7;7;8;8;7;7;8;8;9;5;6;7;7;2;7;8;8;7;7;8;8;9;9;9;8
10/8/2020 7:58:15;Educación, Mención Enseñanza Básica;8;8;8;8;9;8;9;9;5;9;9;9;9;8;9;9;8;9;9;9;8;9;8;9;9;8;9;9;8;7;7;8;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/8/2020 8:02:27;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;8;9;9;8;9;9;9;9;8;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9
10/8/2020 8:10:27;Pedagogía, Mención Docencia e Innovación Educativa (RED Universidad Católica de Cuenca);8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;8;7;1;7;8;6;9;9;9;9;9;9;9;6;7;8;8;7;9;9;9;9;8;9;9;9;9;8;9
10/8/2020 8:19:15;Ingeniería Civil, Mención Construcción de Vivienda Social;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;8;7;8;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9
