Marca temporal;PROGRAMA;A;B;C;D;E;F_;G;H;I;J;K;L;M;N;O;P;Q;R;S;T_;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;AO;AP;AQ;AR;AS;AT;AU;AV;AW;AX;AY;AZ;BA;BB
10/8/2020 8:10:27;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;8;7;1;7;8;6;9;9;9;9;9;9;9;6;7;8;8;7;9;9;9;9;8;9;9;9;9;8;9
10/8/2020 8:19:15;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;8;7;8;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9
10/8/2020 8:23:27;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;5;7;7;9;9;9;8;8;9;6;9;9;9;9;9;9;9;9;9;8;8;5;9;8;9;9;8;9;9;9;9;9;9
10/8/2020 8:34:09;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);9;9;9;9;9;9;9;9;8;8;9;8;9;9;9;9;9;9;9;9;8;8;8;8;9;9;9;5;5;9;8;9;9;9;8;9;9;9;9;8;8;8;8;9;8;9;9;9;9;8;9;9;9;9
10/8/2020 8:34:44;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;9;8;9;9;8;7;8;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;8;9;9;9;9;9
10/8/2020 8:40:05;Estadistica, Mencion Estadistica Aplicada;8;8;8;8;8;8;7;9;6;7;7;7;9;8;8;8;8;7;7;6;7;7;7;7;9;9;7;6;6;8;7;8;9;7;7;7;7;7;6;8;8;7;5;8;7;8;7;7;7;7;8;8;8;8
10/8/2020 8:45:35;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;6;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 8:47:08;Pedagogia, Mencion Bachillerato Tecnico;7;6;9;8;9;9;9;9;9;9;7;8;9;8;8;8;8;8;8;9;9;9;9;9;9;9;8;6;7;7;6;9;9;7;9;9;7;7;5;8;8;8;5;9;9;9;9;8;8;7;9;9;9;9
10/8/2020 8:53:16;Estadistica, Mencion Estadistica Aplicada;8;7;7;8;8;8;7;9;6;7;7;8;8;8;8;8;8;8;8;7;6;6;7;6;9;8;7;5;7;8;8;8;9;7;7;8;6;7;6;8;7;7;5;8;6;8;8;6;8;6;8;8;8;8
10/8/2020 9:05:52;Administracion de Empresas;8;8;8;9;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;5;7;7;7;8;8;8;8;8;8;8;8;8;8;6;8;8;7;7;8;8;8;8;8;8;8
10/8/2020 9:18:46;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;8;9;9;9;9;9
10/8/2020 9:19:52;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;8;9;9;9;9;9
10/8/2020 9:25:33;Administracion de Empresas;8;9;9;9;9;9;7;9;8;8;8;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
10/8/2020 9:32:10;Administracion de Empresas;7;9;9;6;9;7;8;9;8;9;9;8;8;8;9;9;7;9;9;8;8;9;9;9;4;8;2;2;2;5;1;7;9;1;9;8;8;7;6;9;9;9;1;9;8;9;8;8;2;5;9;9;9;9
10/8/2020 9:39:14;Administracion de Empresas;5;5;5;7;6;6;5;7;4;5;5;6;7;7;6;6;6;6;6;6;7;5;4;7;5;7;5;6;5;7;3;5;7;6;5;3;4;5;6;8;7;7;4;6;5;6;5;7;6;5;7;6;7;7
10/8/2020 9:41:36;MatemAtica;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;8;8;8;9;9;9;9;8;9;8;8;9;9;8;9;9;8;8;9;8;9;9;3;9;9;9;9;9;8;8;9;9;9;9
10/8/2020 9:42:38;Administracion de Empresas;9;9;9;9;9;9;9;9;9;8;9;8;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:44:59;Administracion de Empresas;9;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:48:24;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:53:42;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 9:54:59;Administracion de Empresas;9;8;8;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;8;9;9;9;9;9;8;9;9;9;8;9;9;9;9;9;8;9;9;8;8;8;9;9;9;8
10/8/2020 9:59:05;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:00:28;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;8;8;9;9;9;8;8;8;9;9;8;8;8;9;8;8;8;9;9;9;8;8;8;9;8;8;9;8;9;9;9;9;8;8;8;9;8;9;9;9;9;9;8;8;8;9;9;9;9;9;9
10/8/2020 10:05:57;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;7;7;9;6;6;7;9;8;8;7;7;7;7;8;7;7;7;8;8;7;8;8;6;5;6;6;4;5;4;3;3;4;7;6;7;8;8;8;8;6;8;6;7;7;7;7;6;7;6;6;7;6;7
10/8/2020 10:06:24;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:06:32;Administracion de Empresas;8;8;8;8;9;8;8;9;9;7;7;7;8;7;5;8;7;7;7;8;6;7;6;8;9;8;7;6;6;9;8;8;8;8;8;8;7;7;7;9;9;9;8;8;8;8;8;9;8;8;9;9;9;8
10/8/2020 10:08:10;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:08:15;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:08:16;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:09:06;Educacion, Mencion Ensenanza BAsica;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;1;6;9;9;5;9;9;9;9;1;1;5;9;5;9;9;9;9;5;9;7;9;9;8;8
10/8/2020 10:09:57;Administracion de Empresas;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;8;8;8;7;8;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9
10/8/2020 10:11:12;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;8;9;9;9;8;8;9;8;9;9;9;9;8;8;9;9;9;9;8;8;8;8;9;7;8;8;9;8;9;9;9;9;9;9;9;9;6;9;8;9;9;9;8;8;9;9;9;9
10/8/2020 10:11:19;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;8;9;9;9;8;8;9;8;9;9;9;9;8;8;9;9;9;9;8;8;8;8;9;7;8;8;9;8;9;9;9;9;9;9;9;9;6;9;8;9;9;9;8;8;9;9;9;9
10/8/2020 10:12:51;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;8;9;9;9;9;7;9;6;8;8;9;8;9;9;9;9;9;9;9;9
10/8/2020 10:12:54;Administracion de Empresas;8;9;9;9;8;5;6;8;4;8;7;7;8;8;6;7;7;7;7;8;7;7;7;7;7;7;5;6;5;7;7;7;8;1;7;7;7;7;8;9;9;5;2;8;7;9;9;9;7;7;8;8;8;8
10/8/2020 10:13:31;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;7;9;6;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;7;7;7;6;7;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:13:41;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;7;9;6;9;9;9;9;9;9;9;9;9;9;9;9;9;6;9;7;7;7;6;7;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:13:46;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;8;9;9;9;9;9;9;9;8;8;8;9;9;9;8;8;9;9;8;8;9;9;9;8;9;9;9;9;9;9;9;8;9;9;9;9;8;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9
10/8/2020 10:15:42;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;8;8;8;9;8;8;9;5;8;8;8;9;8;9;9;9;8;8;8;8;8;5;8;5;5;5;2;5;1;5;2;8;5;8;8;7;9;8;9;3;8;3;5;8;8;7;9;6;6;8;9;8;8
10/8/2020 10:16:24;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:16:38;Educacion, Mencion Ensenanza BAsica;8;6;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;7;9;9;9;9;9;9;9;7;8;9;9;9;9;9;9;9;9;9;9;9;4;9;9;9;8;7;8;8;9;9;9;9
10/8/2020 10:18:39;Ingenieria Civil, Mencion Construccion de Vivienda Social;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:20:13;Educacion, Mencion Comunicacion Educativa;9;9;9;9;9;9;8;9;8;9;8;8;9;9;9;9;9;9;9;9;8;9;8;8;8;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;8;9;9;9;9;9;9
10/8/2020 10:22:01;Educacion, Mencion Comunicacion Educativa;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:22:22;Educacion, Mencion Comunicacion Educativa;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
10/8/2020 10:22:30;Educacion, Mencion Comunicacion Educativa;8;8;8;8;7;5;9;9;8;9;8;8;9;8;8;8;9;9;9;9;8;8;7;8;9;9;7;6;8;8;8;8;8;7;8;9;8;8;6;9;9;7;7;9;7;8;8;8;8;8;8;8;8;8
10/8/2020 10:23:05;Educacion, Mencion Comunicacion Educativa;8;8;9;9;9;9;7;8;8;8;7;7;9;8;8;9;8;8;8;9;8;8;8;8;8;8;7;6;7;7;8;9;9;9;9;9;7;8;8;8;8;9;5;8;7;9;8;9;9;6;8;8;8;8
10/8/2020 10:23:26;Educacion, Mencion Comunicacion Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;8;9;9;8;7;9;4;8;9;9;2;8;8;9;9;3;5;8;9;3;8;8;9;9;8;9;7;9;8;9;9
10/8/2020 10:24:57;Ingenieria Civil, Mencion Construccion de Vivienda Social;8;9;9;8;9;8;8;9;8;7;7;7;9;9;8;8;9;8;8;8;7;6;7;8;9;9;8;3;8;6;7;7;9;8;9;9;9;7;9;9;9;9;6;8;8;9;7;7;8;9;9;8;9;8
10/8/2020 10:32:35;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:34:25;Administracion de Empresas;8;8;9;9;9;9;8;9;9;9;8;8;9;8;9;9;9;9;9;8;9;9;9;9;9;9;8;7;8;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;8;9;9;9;9;9;9;9
10/8/2020 10:36:16;Educacion, Mencion Comunicacion Educativa;9;9;9;9;9;8;7;9;8;8;7;7;9;7;7;7;8;7;7;8;8;7;7;8;8;8;7;5;8;6;6;7;9;7;7;7;7;7;9;9;9;9;6;7;7;8;8;9;7;7;8;8;9;8
10/8/2020 10:38:26;Educacion, Mencion Comunicacion Educativa;8;8;9;8;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;9;9;8;8;8;8;8;7;7;6;9;9;9;7;8;9;8;9;8;9;9;9;3;6;8;8;8;9;8;8;8;8;9;8
10/8/2020 10:42:52;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 10:45:15;Pedagogia, Mencion Bachillerato Tecnico;8;9;9;8;9;8;8;9;8;8;8;8;9;9;9;9;9;9;9;8;8;8;8;8;9;9;8;8;6;8;8;8;9;8;8;8;8;8;8;7;7;8;5;8;8;8;8;7;8;8;8;8;9;9
10/8/2020 10:48:09;Educacion, Mencion Comunicacion Educativa;9;9;9;9;9;9;9;9;8;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;6;9;9;8;9;9;8;9;9;9;9;9;8;9;9;9;8;9;9;8;8;9;9;9;9;9;9
10/8/2020 10:48:56;Administracion de Empresas;9;9;9;9;9;8;7;9;9;7;8;9;8;9;8;9;9;9;9;7;7;8;9;9;8;8;8;7;7;8;8;7;7;8;8;8;8;8;7;9;7;8;6;7;8;8;8;8;8;8;7;8;7;8
10/8/2020 10:53:32;Educacion, Mencion Comunicacion Educativa;9;9;1;6;3;9;5;8;6;6;6;6;7;8;7;8;8;8;8;8;8;9;9;9;9;9;3;1;1;7;5;9;9;8;7;7;1;8;1;9;9;9;1;9;1;5;5;9;9;5;5;6;8;7
10/8/2020 10:53:59;Pedagogia, Mencion Bachillerato Tecnico;8;9;9;9;9;9;8;9;8;9;8;8;9;9;9;9;9;9;9;9;8;7;8;8;7;8;8;7;8;8;6;8;8;7;8;9;8;8;9;9;7;7;7;8;8;7;8;6;8;8;8;9;9;9
10/8/2020 11:00:35;Pedagogia, Mencion Bachillerato Tecnico;8;9;9;9;9;8;8;9;8;8;8;9;9;9;9;9;9;8;9;9;7;8;8;9;7;8;7;8;8;8;5;8;8;8;8;9;7;9;9;7;8;9;9;9;8;7;7;8;8;6;8;9;8;8
10/8/2020 11:01:56;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;8;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;5;7;7;6;7;9;6;8;8;8;9;9;8;9;7;8;8;9;8;9;8;9;9;8;8;7;8;8;8;8
10/8/2020 11:02:04;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;8;9;8;9;9;8;8;8;9;9;9;9;9;9;9;9;9;9;8;8;5;7;7;6;7;9;6;8;8;8;9;9;8;9;7;8;8;9;8;9;8;9;9;8;8;7;8;8;8;8
10/8/2020 11:04:48;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;7;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:10:03;Educacion, Mencion Comunicacion Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:10:28;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;8;9;9;9;9;9;9;9;9;9;8;8;8;8;8;7;8;8;9
10/8/2020 11:15:20;Educacion, Mencion Comunicacion Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:21:51;Pedagogia, Mencion Bachillerato Tecnico;7;8;9;9;8;9;9;9;8;9;8;8;9;8;8;8;9;9;8;9;8;8;8;8;9;8;8;7;8;9;8;9;8;8;8;8;8;8;9;8;8;9;8;9;8;9;8;8;8;8;8;7;9;8
10/8/2020 11:23:53;Administracion de Empresas;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:25:48;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);8;8;9;8;9;9;9;9;8;9;9;8;9;9;9;9;9;9;9;8;8;9;8;9;8;7;8;1;8;8;2;7;7;5;8;8;8;9;5;5;8;1;7;7;8;8;8;6;8;7;8;8;8;8
10/8/2020 11:29:02;Pedagogia, Mencion Bachillerato Tecnico;9;8;9;9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;9;9;8;7;8;9;9;8;8;4;9;7;9;9;9;9;9;7;8;7;8;9;9;9;9;9;8;8;9;9;9;9;9;9;9
10/8/2020 11:30:38;Pedagogia, Mencion Bachillerato Tecnico;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 11:55:25;Educacion, Mencion Ensenanza BAsica;8;8;9;9;8;9;8;8;8;8;8;8;9;9;8;8;8;9;8;9;8;8;8;8;9;9;8;8;8;8;8;8;9;8;8;9;9;9;8;9;9;9;9;9;8;9;9;9;8;8;9;9;8;8
10/8/2020 12:00:14;Educacion, Mencion Comunicacion Educativa;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 12:22:18;Pedagogia, Mencion Bachillerato Tecnico;7;8;9;8;8;8;8;9;5;8;6;6;9;7;7;7;7;7;7;8;9;7;7;9;9;9;9;7;7;9;9;9;9;8;8;8;7;7;7;7;9;9;7;9;9;9;9;7;9;9;9;9;9;7
10/8/2020 12:29:42;Educacion, Mencion Ensenanza BAsica;8;8;9;8;8;8;8;8;9;8;8;7;9;8;8;8;8;8;8;9;8;8;7;8;7;8;5;3;3;7;6;8;8;7;7;8;8;8;6;7;8;8;8;8;8;8;8;7;8;8;8;8;8;8
10/8/2020 13:01:49;Educacion, Mencion Ensenanza BAsica;9;9;9;9;8;9;8;9;8;9;7;6;9;8;7;6;8;9;7;7;7;5;1;8;9;8;7;4;3;9;5;9;9;1;3;8;2;8;1;2;5;1;8;8;8;7;8;5;4;3;8;7;7;8
10/8/2020 13:21:56;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);9;9;4;9;5;7;4;7;6;4;7;4;9;5;8;8;8;8;8;7;8;7;7;5;7;6;6;7;6;4;7;8;8;1;4;3;5;7;2;2;5;5;1;3;1;8;7;1;6;5;9;5;4;4
10/8/2020 13:48:18;Pedagogia, Mencion Bachillerato Tecnico;5;6;8;8;8;8;5;8;6;5;2;3;8;7;7;7;6;6;6;7;7;7;7;7;8;8;5;7;5;7;8;7;8;8;7;7;5;5;6;7;7;9;4;7;7;6;7;5;5;6;8;6;7;7
10/8/2020 14:03:00;Educacion, Mencion Comunicacion Educativa;9;9;9;8;9;8;7;8;9;8;8;7;9;8;8;8;8;8;8;9;8;8;8;8;7;8;7;8;8;7;7;7;8;7;8;8;8;7;9;9;8;9;6;7;8;8;8;8;8;8;8;8;8;9
10/8/2020 14:19:22;MatemAtica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;7;8;7;8;9;9;7;8;8;6;8;9;9;6;8;8;9;8;9;9;9;9;3;9;9;9;9;9;9;9;9;8;9;9
10/8/2020 14:54:01;Educacion, Mencion Comunicacion Educativa;9;9;8;9;9;7;8;9;9;9;7;8;8;9;9;9;9;9;9;8;8;8;8;8;7;7;7;5;7;8;8;9;9;9;9;9;9;9;8;7;9;9;1;9;9;9;9;8;6;5;9;9;9;9
10/8/2020 15:26:37;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);7;7;8;7;7;6;7;7;6;7;6;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;7;7
10/8/2020 15:45:44;Educacion, Mencion Ensenanza BAsica;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
10/8/2020 16:53:54;Educacion, Mencion Comunicacion Educativa;3;5;9;7;9;9;9;9;5;9;9;8;9;9;9;9;9;9;9;9;9;2;3;2;9;9;9;1;9;9;9;9;9;5;5;8;5;9;9;3;9;9;9;9;7;9;9;5;9;9;9;8;8;8
10/8/2020 17:34:33;Pedagogia, Mencion Docencia e Innovacion Educativa (RED Universidad Catolica de Cuenca);7;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;8;9;9;9;9;6;1;3;3;7;9;6;9;9;8;9;6;6;8;8;7;8;8;8;8;6;8;8;8;8;9;9
10/8/2020 17:47:06;Educacion, Mencion Ensenanza BAsica;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 19:46:44;Administracion de Empresas;9;6;9;9;9;9;9;8;6;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 20:40:04;Estadistica, Mencion Estadistica Aplicada;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 21:56:15;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;9;8;9;9;9;9;9;8;8;8;8;8;9;9;9;9;9;9;9;9;7;7;7;7;9;9;8;8;8;8;8;9;9;8;9;9;9;9;8;8;8;8;4;8;8;9;9;8;9;8;9;9;9;8
10/8/2020 21:59:09;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:00:12;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:04:16;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:04:21;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
10/8/2020 22:05:55;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;7;8;9;8;9;7;8;9;8;8;7;8;9;8;8;8;8;8;8;9;7;7;7;7;5;6;5;6;5;6;6;6;7;5;7;7;9;8;7;7;7;8;2;6;7;7;7;6;6;6;8;7;8;8
10/8/2020 22:13:08;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;8;9;9;9;9;9;9;9;8;8;8;8;9;9;9;9;9;8;8;9;7;7;7;8;8;7;4;7;9;8;5;8;8;1;7;8;8;8;9;9;8;9;5;9;8;8;8;9;6;6;9;9;9;8
10/8/2020 22:15:38;Tecnologias de la Informacion, Mencion Seguridad de Redes y Comunicaciones;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
